id,ISIN,date,value
13,FR0000120271,20/06/2011,38.055,,,
13,FR0000120271,21/06/2011,38.875,,,
13,FR0000120271,22/06/2011,38.58,,,
13,FR0000120271,23/06/2011,37.97,,,
13,FR0000120271,24/06/2011,37.995,,,
13,FR0000120271,27/06/2011,38.13,,,
13,FR0000120271,28/06/2011,38.4,,,
13,FR0000120271,29/06/2011,39.115,,,
13,FR0000120271,30/06/2011,39.88,,,
13,FR0000120271,01/07/2011,39.91,,,
13,FR0000120271,04/07/2011,39.87,,,
13,FR0000120271,05/07/2011,39.67,,,
13,FR0000120271,06/07/2011,39.8,,,
13,FR0000120271,07/07/2011,40.4,,,
13,FR0000120271,08/07/2011,39.97,,,
13,FR0000120271,11/07/2011,39.33,,,
13,FR0000120271,12/07/2011,38.83,,,
13,FR0000120271,13/07/2011,38.85,,,
13,FR0000120271,14/07/2011,38.595,,,
13,FR0000120271,15/07/2011,38.37,,,
13,FR0000120271,18/07/2011,38.085,,,
13,FR0000120271,19/07/2011,38.32,,,
13,FR0000120271,20/07/2011,38.555,,,
13,FR0000120271,21/07/2011,38.905,,,
13,FR0000120271,22/07/2011,39.455,,,
13,FR0000120271,25/07/2011,39.265,,,
13,FR0000120271,26/07/2011,39.06,,,
13,FR0000120271,27/07/2011,38.68,,,
13,FR0000120271,28/07/2011,38.365,,,
13,FR0000120271,29/07/2011,37.78,,,
13,FR0000120271,01/08/2011,37.075,,,
13,FR0000120271,02/08/2011,36.8,,,
13,FR0000120271,03/08/2011,36.15,,,
13,FR0000120271,04/08/2011,35.31,,,
13,FR0000120271,05/08/2011,34.235,,,
13,FR0000120271,08/08/2011,33.295,,,
13,FR0000120271,09/08/2011,33.11,,,
13,FR0000120271,10/08/2011,31.665,,,
13,FR0000120271,11/08/2011,32.22,,,
13,FR0000120271,12/08/2011,33.09,,,
13,FR0000120271,15/08/2011,33.375,,,
13,FR0000120271,16/08/2011,33.35,,,
13,FR0000120271,17/08/2011,33.85,,,
13,FR0000120271,18/08/2011,32.625,,,
13,FR0000120271,19/08/2011,31.99,,,
13,FR0000120271,22/08/2011,32.71,,,
13,FR0000120271,23/08/2011,33.085,,,
13,FR0000120271,24/08/2011,33.19,,,
13,FR0000120271,25/08/2011,32.74,,,
13,FR0000120271,26/08/2011,32.5,,,
13,FR0000120271,29/08/2011,33.165,,,
13,FR0000120271,30/08/2011,33.16,,,
13,FR0000120271,31/08/2011,33.995,,,
13,FR0000120271,01/09/2011,34.365,,,
13,FR0000120271,02/09/2011,33.44,,,
13,FR0000120271,05/09/2011,32.01,,,
13,FR0000120271,06/09/2011,31.69,,,
13,FR0000120271,07/09/2011,32.855,,,
13,FR0000120271,08/09/2011,33.66,,,
13,FR0000120271,09/09/2011,32.83,,,
13,FR0000120271,12/09/2011,32.12,,,
13,FR0000120271,13/09/2011,32.3,,,
13,FR0000120271,14/09/2011,32.69,,,
13,FR0000120271,15/09/2011,33.255,,,
13,FR0000120271,16/09/2011,33.305,,,
13,FR0000120271,19/09/2011,32.155,,,
13,FR0000120271,20/09/2011,32.595,,,
13,FR0000120271,21/09/2011,32.205,,,
13,FR0000120271,22/09/2011,30.375,,,
13,FR0000120271,23/09/2011,30.85,,,
13,FR0000120271,26/09/2011,31.315,,,
13,FR0000120271,27/09/2011,32.84,,,
13,FR0000120271,28/09/2011,32.925,,,
13,FR0000120271,29/09/2011,32.965,,,
13,FR0000120271,30/09/2011,33.235,,,
13,FR0000120271,03/10/2011,32.545,,,
13,FR0000120271,04/10/2011,32.28,,,
13,FR0000120271,05/10/2011,33.25,,,
13,FR0000120271,06/10/2011,34.345,,,
13,FR0000120271,07/10/2011,35.325,,,
13,FR0000120271,10/10/2011,35.905,,,
13,FR0000120271,11/10/2011,35.715,,,
13,FR0000120271,12/10/2011,36.56,,,
13,FR0000120271,13/10/2011,36.42,,,
13,FR0000120271,14/10/2011,37.22,,,
13,FR0000120271,17/10/2011,37.055,,,
13,FR0000120271,18/10/2011,37.065,,,
13,FR0000120271,19/10/2011,37.51,,,
13,FR0000120271,20/10/2011,37.38,,,
13,FR0000120271,21/10/2011,38,,,
13,FR0000120271,24/10/2011,37.935,,,
13,FR0000120271,25/10/2011,37.735,,,
13,FR0000120271,26/10/2011,37.795,,,
13,FR0000120271,27/10/2011,39.12,,,
13,FR0000120271,28/10/2011,38.375,,,
13,FR0000120271,31/10/2011,37.815,,,
13,FR0000120271,01/11/2011,36.67,,,
13,FR0000120271,02/11/2011,37.08,,,
13,FR0000120271,03/11/2011,37.57,,,
13,FR0000120271,04/11/2011,37.035,,,
13,FR0000120271,07/11/2011,36.95,,,
13,FR0000120271,08/11/2011,37.565,,,
13,FR0000120271,09/11/2011,37.22,,,
13,FR0000120271,10/11/2011,37.005,,,
13,FR0000120271,11/11/2011,37.64,,,
13,FR0000120271,14/11/2011,37.6,,,
13,FR0000120271,15/11/2011,37.17,,,
13,FR0000120271,16/11/2011,37.705,,,
13,FR0000120271,17/11/2011,37.43,,,
13,FR0000120271,18/11/2011,37.11,,,
13,FR0000120271,21/11/2011,36.02,,,
13,FR0000120271,22/11/2011,35.83,,,
13,FR0000120271,23/11/2011,35.32,,,
13,FR0000120271,24/11/2011,34.84,,,
13,FR0000120271,25/11/2011,35.69,,,
13,FR0000120271,28/11/2011,37.01,,,
13,FR0000120271,29/11/2011,37.26,,,
13,FR0000120271,30/11/2011,38.335,,,
13,FR0000120271,01/12/2011,38.305,,,
13,FR0000120271,02/12/2011,38.61,,,
13,FR0000120271,05/12/2011,38.765,,,
13,FR0000120271,06/12/2011,38.65,,,
13,FR0000120271,07/12/2011,38.815,,,
13,FR0000120271,08/12/2011,37.905,,,
13,FR0000120271,09/12/2011,38.855,,,
13,FR0000120271,12/12/2011,38.05,,,
13,FR0000120271,13/12/2011,38.5,,,
13,FR0000120271,14/12/2011,37.565,,,
13,FR0000120271,15/12/2011,37.585,,,
13,FR0000120271,16/12/2011,36.855,,,
13,FR0000120271,19/12/2011,36.525,,,
13,FR0000120271,20/12/2011,37.03,,,
13,FR0000120271,21/12/2011,37.44,,,
13,FR0000120271,22/12/2011,37.83,,,
13,FR0000120271,23/12/2011,38.635,,,
13,FR0000120271,26/12/2011,38.635,,,
13,FR0000120271,27/12/2011,38.84,,,
13,FR0000120271,28/12/2011,38.43,,,
13,FR0000120271,29/12/2011,39.255,,,
13,FR0000120271,30/12/2011,39.5,,,
13,FR0000120271,02/01/2012,40,,,
13,FR0000120271,03/01/2012,40.445,,,
13,FR0000120271,04/01/2012,40.135,,,
13,FR0000120271,05/01/2012,39.86,,,
13,FR0000120271,06/01/2012,39.99,,,
13,FR0000120271,09/01/2012,39.96,,,
13,FR0000120271,10/01/2012,40.44,,,
13,FR0000120271,11/01/2012,39.875,,,
13,FR0000120271,12/01/2012,39.05,,,
13,FR0000120271,13/01/2012,39.015,,,
13,FR0000120271,16/01/2012,39.485,,,
13,FR0000120271,17/01/2012,40.25,,,
13,FR0000120271,18/01/2012,40.08,,,
13,FR0000120271,19/01/2012,40.44,,,
13,FR0000120271,20/01/2012,39.85,,,
13,FR0000120271,23/01/2012,40,,,
13,FR0000120271,24/01/2012,40.42,,,
13,FR0000120271,25/01/2012,40.33,,,
13,FR0000120271,26/01/2012,40.59,,,
13,FR0000120271,27/01/2012,40.085,,,
13,FR0000120271,30/01/2012,39.81,,,
13,FR0000120271,31/01/2012,40.405,,,
13,FR0000120271,01/02/2012,40.65,,,
13,FR0000120271,02/02/2012,40.89,,,
13,FR0000120271,03/02/2012,41,,,
13,FR0000120271,06/02/2012,40.905,,,
13,FR0000120271,07/02/2012,40.935,,,
13,FR0000120271,08/02/2012,40.865,,,
13,FR0000120271,09/02/2012,41.145,,,
13,FR0000120271,10/02/2012,40.58,,,
13,FR0000120271,13/02/2012,41.04,,,
13,FR0000120271,14/02/2012,41.1,,,
13,FR0000120271,15/02/2012,41.025,,,
13,FR0000120271,16/02/2012,41.28,,,
13,FR0000120271,17/02/2012,41.68,,,
13,FR0000120271,20/02/2012,41.985,,,
13,FR0000120271,21/02/2012,41.8,,,
13,FR0000120271,22/02/2012,41.845,,,
13,FR0000120271,23/02/2012,41.81,,,
13,FR0000120271,24/02/2012,42.065,,,
